match_id,winner,raspberry_rounds,blueberry_rounds,rounds_played,raspberry_final_upgrades,blueberry_final_upgrades
1,blueberry,1,2,3,1,2
2,blueberry,0,2,2,1,1
3,blueberry,0,2,2,1,1
4,raspberry,2,0,2,1,1
5,blueberry,1,2,3,1,1
6,blueberry,1,2,3,1,1
7,raspberry,2,0,2,1,2
8,raspberry,2,0,2,1,1
9,raspberry,2,0,2,1,2
10,blueberry,1,2,3,1,1
11,blueberry,1,2,3,1,2
12,blueberry,1,2,3,1,2
13,raspberry,2,0,2,1,1
14,raspberry,2,0,2,1,1
15,raspberry,2,0,2,1,1
16,raspberry,2,1,3,1,1
17,raspberry,2,1,3,1,1
18,raspberry,2,0,2,1,1
19,blueberry,0,2,2,1,2
20,blueberry,0,2,2,1,2
21,raspberry,2,1,3,1,1
22,raspberry,2,0,2,1,1
23,raspberry,2,0,2,1,1
24,raspberry,2,0,2,1,1
25,blueberry,1,2,3,1,2
26,blueberry,1,2,3,1,2
27,blueberry,1,2,3,1,3
28,blueberry,1,2,3,1,2
29,blueberry,1,2,3,1,2
30,raspberry,2,1,3,1,1
31,raspberry,2,1,3,1,1
32,raspberry,2,0,2,2,2
33,blueberry,0,2,2,1,1
34,blueberry,1,2,3,1,1
35,raspberry,2,0,2,1,1
36,raspberry,2,0,2,1,1
37,raspberry,2,1,3,1,1
38,raspberry,2,0,2,1,1
39,blueberry,1,2,3,1,2
40,blueberry,0,2,2,1,1
41,raspberry,2,0,2,1,1
42,raspberry,2,0,2,1,1
43,blueberry,0,2,2,1,1
44,raspberry,2,1,3,1,1
45,raspberry,2,1,3,1,1
46,raspberry,2,0,2,1,1
47,blueberry,1,2,3,1,2
48,blueberry,1,2,3,1,2
49,raspberry,2,0,2,1,1
50,raspberry,2,0,2,1,1
51,raspberry,2,1,3,1,1
52,raspberry,2,1,3,1,1
53,blueberry,1,2,3,1,2
54,blueberry,1,2,3,1,3
55,raspberry,2,1,3,1,1
56,raspberry,2,1,3,1,1
57,blueberry,1,2,3,1,3
58,blueberry,1,2,3,1,2
59,blueberry,1,2,3,1,1
60,raspberry,2,1,3,1,1
